entry,status,name,type,params
Function,-,mbedtls_sha1_free,void,mbedtls_sha1_context*
Function,-,mbedtls_sha1_init,void,mbedtls_sha1_context*
Function,-,mbedtls_sha1_starts,int,mbedtls_sha1_context*
Function,-,mbedtls_sha1_update,int,"mbedtls_sha1_context*, const unsigned char*, size_t"
Function,-,mbedtls_sha256,int,"const unsigned char*, size_t, unsigned char*, int"
Function,-,mbedtls_sha256_clone,void,"mbedtls_sha256_context*, const mbedtls_sha256_context*"
Function,-,mbedtls_sha256_finish,int,"mbedtls_sha256_context*, unsigned char*"
Function,-,mbedtls_sha256_free,void,mbedtls_sha256_context*
Function,-,mbedtls_sha256_init,void,mbedtls_sha256_context*
Function,-,mbedtls_sha256_starts,int,"mbedtls_sha256_context*, int"
Function,-,mbedtls_sha256_update,int,"mbedtls_sha256_context*, const unsigned char*, size_t"
Function,-,mblen,int,"const char*, size_t"
Function,-,mbstowcs,size_t,"wchar_t*, const char*, size_t"
Function,-,mbtowc,int,"wchar_t*, const char*, size_t"
Function,-,md5_calc_file,_Bool,"File*, const char*, unsigned char[16], FS_Error*"
Function,-,md5_string_calc_file,_Bool,"File*, const char*, FuriString*, FS_Error*"
Function,-,memccpy,void*,"void*, const void*, int, size_t"
Function,-,memchr,void*,"const void*, int, size_t"
Function,-,memcmp,int,"const void*, const void*, size_t"
Function,-,memcpy,void*,"void*, const void*, size_t"
Function,-,memmem,void*,"const void*, size_t, const void*, size_t"
Function,-,memmgr_alloc_from_pool,void*,size_t
Function,-,memmgr_get_free_heap,size_t,
Function,-,memmgr_get_minimum_free_heap,size_t,
Function,-,memmgr_get_total_heap,size_t,
Function,-,memmgr_heap_disable_thread_trace,void,FuriThreadId
Function,-,memmgr_heap_enable_thread_trace,void,FuriThreadId
Function,-,memmgr_heap_get_max_free_block,size_t,
Function,-,memmgr_heap_get_thread_memory,size_t,FuriThreadId
Function,-,memmgr_heap_printf_free_blocks,void,
Function,-,memmgr_pool_get_free,size_t,
Function,-,memmgr_pool_get_max_block,size_t,
Function,-,memmove,void*,"void*, const void*, size_t"
Function,-,mempcpy,void*,"void*, const void*, size_t"
Function,-,memrchr,void*,"const void*, int, size_t"
Function,-,memset,void*,"void*, int, size_t"
Function,-,menu_add_item,void,"Menu*, const char*, const Icon*, uint32_t, MenuItemCallback, void*"
Function,-,menu_alloc,Menu*,
Function,-,menu_free,void,Menu*
Function,-,menu_get_view,View*,Menu*
Function,-,menu_reset,void,Menu*
Function,-,menu_set_selected_item,void,"Menu*, uint32_t"
Function,-,mjs_apply,mjs_err_t,"mjs*, mjs_val_t*, mjs_val_t, mjs_val_t, int, mjs_val_t*"
Function,-,mjs_arg,mjs_val_t,"mjs*, int"
Function,-,mjs_array_buf_get_ptr,char*,"mjs*, mjs_val_t, size_t*"
Function,-,mjs_array_del,void,"mjs*, mjs_val_t, unsigned long"
Function,-,mjs_array_get,mjs_val_t,"mjs*, mjs_val_t, unsigned long"
Function,-,mjs_array_length,unsigned long,"mjs*, mjs_val_t"
Function,-,mjs_array_push,mjs_err_t,"mjs*, mjs_val_t, mjs_val_t"
Function,-,mjs_array_set,mjs_err_t,"mjs*, mjs_val_t, unsigned long, mjs_val_t"
Function,-,mjs_call,mjs_err_t,"mjs*, mjs_val_t*, mjs_val_t, mjs_val_t, int, ..."
Function,-,mjs_create,mjs*,void*
Function,-,mjs_dataview_get_buf,mjs_val_t,"mjs*, mjs_val_t"
Function,-,mjs_del,int,"mjs*, mjs_val_t, const char*, size_t"
Function,-,mjs_destroy,void,mjs*
Function,-,mjs_disasm_all,void,"mjs*, MjsPrintCallback, void*"
Function,-,mjs_disown,int,"mjs*, mjs_val_t*"
Function,-,mjs_dump,void,"mjs*, int, MjsPrintCallback, void*"
Function,-,mjs_exec,mjs_err_t,"mjs*, const char*, mjs_val_t*"
Function,-,mjs_exec_file,mjs_err_t,"mjs*, const char*, mjs_val_t*"
Function,-,mjs_exit,void,mjs*
Function,-,mjs_ffi_resolve,void*,"mjs*, const char*"
Function,-,mjs_fprintf,void,"mjs_val_t, mjs*, FILE*"
Function,-,mjs_get,mjs_val_t,"mjs*, mjs_val_t, const char*, size_t"
Function,-,mjs_get_bcode_filename_by_offset,const char*,"mjs*, int"
Function,-,mjs_get_bool,int,"mjs*, mjs_val_t"
Function,-,mjs_get_context,void*,mjs*
Function,-,mjs_get_cstring,const char*,"mjs*, mjs_val_t*"
Function,-,mjs_get_double,double,"mjs*, mjs_val_t"
Function,-,mjs_get_global,mjs_val_t,mjs*
Function,-,mjs_get_int,int,"mjs*, mjs_val_t"
Function,-,mjs_get_int32,int32_t,"mjs*, mjs_val_t"
Function,-,mjs_get_lineno_by_offset,int,"mjs*, int"
Function,-,mjs_get_offset_by_call_frame_num,int,"mjs*, int"
Function,-,mjs_get_ptr,void*,"mjs*, mjs_val_t"
Function,-,mjs_get_stack_trace,const char*,mjs*
Function,-,mjs_get_string,const char*,"mjs*, mjs_val_t*, size_t*"
Function,-,mjs_get_this,mjs_val_t,mjs*
Function,-,mjs_get_v,mjs_val_t,"mjs*, mjs_val_t, mjs_val_t"
Function,-,mjs_get_v_proto,mjs_val_t,"mjs*, mjs_val_t, mjs_val_t"
Function,-,mjs_is_array,int,mjs_val_t
Function,-,mjs_is_array_buf,int,mjs_val_t
Function,-,mjs_is_boolean,int,mjs_val_t
Function,-,mjs_is_data_view,int,mjs_val_t
Function,-,mjs_is_foreign,int,mjs_val_t
Function,-,mjs_is_function,int,mjs_val_t
Function,-,mjs_is_null,int,mjs_val_t
Function,-,mjs_is_number,int,mjs_val_t
Function,-,mjs_is_object,int,mjs_val_t
Function,-,mjs_is_object_based,int,mjs_val_t
Function,-,mjs_is_string,int,mjs_val_t
Function,-,mjs_is_truthy,int,"mjs*, mjs_val_t"
Function,-,mjs_is_typed_array,int,mjs_val_t
Function,-,mjs_is_undefined,int,mjs_val_t
Function,-,mjs_mk_array,mjs_val_t,mjs*
Function,-,mjs_mk_array_buf,mjs_val_t,"mjs*, char*, size_t"
Function,-,mjs_mk_boolean,mjs_val_t,"mjs*, int"
Function,-,mjs_mk_foreign,mjs_val_t,"mjs*, void*"
Function,-,mjs_mk_foreign_func,mjs_val_t,"mjs*, mjs_func_ptr_t"
Function,-,mjs_mk_function,mjs_val_t,"mjs*, size_t"
Function,-,mjs_mk_null,mjs_val_t,
Function,-,mjs_mk_number,mjs_val_t,"mjs*, double"
Function,-,mjs_mk_object,mjs_val_t,mjs*
Function,-,mjs_mk_string,mjs_val_t,"mjs*, const char*, size_t, int"
Function,-,mjs_mk_undefined,mjs_val_t,
Function,-,mjs_nargs,int,mjs*
Function,-,mjs_next,mjs_val_t,"mjs*, mjs_val_t, mjs_val_t*"
Function,-,mjs_own,void,"mjs*, mjs_val_t*"
Function,-,mjs_prepend_errorf,mjs_err_t,"mjs*, mjs_err_t, const char*, ..."
Function,-,mjs_print_error,void,"mjs*, FILE*, const char*, int"
Function,-,mjs_return,void,"mjs*, mjs_val_t"
Function,-,mjs_set,mjs_err_t,"mjs*, mjs_val_t, const char*, size_t, mjs_val_t"
Function,-,mjs_set_errorf,mjs_err_t,"mjs*, mjs_err_t, const char*, ..."
Function,-,mjs_set_exec_flags_poller,void,"mjs*, mjs_flags_poller_t"
Function,-,mjs_set_ffi_resolver,void,"mjs*, mjs_ffi_resolver_t*, void*"
Function,-,mjs_set_generate_jsc,void,"mjs*, int"
Function,-,mjs_set_v,mjs_err_t,"mjs*, mjs_val_t, mjs_val_t, mjs_val_t"
Function,-,mjs_sprintf,void,"mjs_val_t, mjs*, char*, size_t"
Function,-,mjs_strcmp,int,"mjs*, mjs_val_t*, const char*, size_t"
Function,-,mjs_strerror,const char*,"mjs*, mjs_err"
Function,-,mjs_struct_to_obj,mjs_val_t,"mjs*, const void*, const mjs_c_struct_member*"
Function,-,mjs_to_boolean_v,mjs_val_t,"mjs*, mjs_val_t"
Function,-,mjs_to_string,mjs_err_t,"mjs*, mjs_val_t*, char**, size_t*, int*"
Function,-,mjs_typeof,const char*,mjs_val_t
Function,-,mkdtemp,char*,char*
Function,-,mkostemp,int,"char*, int"
Function,-,mkostemps,int,"char*, int, int"
Function,-,mkstemp,int,char*
Function,-,mkstemps,int,"char*, int"
Function,-,mktemp,char*,char*
Function,-,modf,double,"double, double*"
Function,-,modff,float,"float, float*"
Function,-,modfl,long double,"long double, long double*"
Function,-,mrand48,long,
Function,-,name_generator_make_auto,void,"char*, size_t, const char*"
Function,-,name_generator_make_detailed,void,"char*, size_t, const char*"
Function,-,name_generator_make_random,void,"char*, size_t"
Function,-,nan,double,const char*
Function,-,nanf,float,const char*
Function,-,nanl,long double,const char*
Function,-,nearbyint,double,double
Function,-,nearbyintf,float,float
Function,-,nearbyintl,long double,long double
Function,-,nextafter,double,"double, double"
Function,-,nextafterf,float,"float, float"
Function,-,nextafterl,long double,"long double, long double"
Function,-,nexttoward,double,"double, long double"
Function,-,nexttowardf,float,"float, long double"
Function,-,nexttowardl,long double,"long double, long double"
Function,-,nrand48,long,unsigned short[3]
Function,-,number_input_alloc,NumberInput*,
Function,-,number_input_free,void,NumberInput*
Function,-,number_input_get_view,View*,NumberInput*
Function,-,number_input_set_header_text,void,"NumberInput*, const char*"
Function,-,number_input_set_result_callback,void,"NumberInput*, NumberInputCallback, void*, int32_t, int32_t, int32_t"
Function,-,on_exit,int,"void (*)(int, void*), void*"
Function,-,onewire_host_alloc,OneWireHost*,const GpioPin*
Function,-,onewire_host_free,void,OneWireHost*
Function,-,onewire_host_read,uint8_t,OneWireHost*
Function,-,onewire_host_read_bit,_Bool,OneWireHost*
Function,-,onewire_host_read_bytes,void,"OneWireHost*, uint8_t*, uint16_t"
Function,-,onewire_host_reset,_Bool,OneWireHost*
Function,-,onewire_host_reset_search,void,OneWireHost*
Function,-,onewire_host_search,_Bool,"OneWireHost*, uint8_t*, OneWireHostSearchMode"
Function,-,onewire_host_set_overdrive,void,"OneWireHost*, _Bool"
Function,-,onewire_host_start,void,OneWireHost*
Function,-,onewire_host_stop,void,OneWireHost*
Function,-,onewire_host_target_search,void,"OneWireHost*, uint8_t"
Function,-,onewire_host_write,void,"OneWireHost*, uint8_t"
Function,-,onewire_host_write_bit,void,"OneWireHost*, _Bool"
Function,-,onewire_host_write_bytes,void,"OneWireHost*, const uint8_t*, uint16_t"
Function,-,onewire_slave_alloc,OneWireSlave*,const GpioPin*
Function,-,onewire_slave_free,void,OneWireSlave*
Function,-,onewire_slave_receive,_Bool,"OneWireSlave*, uint8_t*, size_t"
Function,-,onewire_slave_receive_bit,_Bool,OneWireSlave*
Function,-,onewire_slave_send,_Bool,"OneWireSlave*, const uint8_t*, size_t"
Function,-,onewire_slave_send_bit,_Bool,"OneWireSlave*, _Bool"
Function,-,onewire_slave_set_command_callback,void,"OneWireSlave*, OneWireSlaveCommandCallback, void*"
Function,-,onewire_slave_set_overdrive,void,"OneWireSlave*, _Bool"
Function,-,onewire_slave_set_reset_callback,void,"OneWireSlave*, OneWireSlaveResetCallback, void*"
Function,-,onewire_slave_set_result_callback,void,"OneWireSlave*, OneWireSlaveResultCallback, void*"
Function,-,onewire_slave_start,void,OneWireSlave*
Function,-,onewire_slave_stop,void,OneWireSlave*
Function,-,open_memstream,FILE*,"char**, size_t*"
Function,-,path_append,void,"FuriString*, const char*"
Function,-,path_concat,void,"const char*, const char*, FuriString*"
Function,-,path_contains_only_ascii,_Bool,const char*
Function,-,path_extract_basename,void,"const char*, FuriString*"
Function,-,path_extract_dirname,void,"const char*, FuriString*"
Function,-,path_extract_extension,void,"FuriString*, char*, size_t"
Function,-,path_extract_filename,void,"FuriString*, FuriString*, _Bool"
Function,-,path_extract_filename_no_ext,void,"const char*, FuriString*"
Function,-,pb_close_string_substream,_Bool,"pb_istream_t*, pb_istream_t*"
Function,-,pb_decode,_Bool,"pb_istream_t*, const pb_msgdesc_t*, void*"
Function,-,pb_decode_bool,_Bool,"pb_istream_t*, _Bool*"
Function,-,pb_decode_ex,_Bool,"pb_istream_t*, const pb_msgdesc_t*, void*, unsigned int"
Function,-,pb_decode_fixed32,_Bool,"pb_istream_t*, void*"
Function,-,pb_decode_fixed64,_Bool,"pb_istream_t*, void*"
Function,-,pb_decode_svarint,_Bool,"pb_istream_t*, int64_t*"
Function,-,pb_decode_tag,_Bool,"pb_istream_t*, pb_wire_type_t*, uint32_t*, _Bool*"
Function,-,pb_decode_varint,_Bool,"pb_istream_t*, uint64_t*"
Function,-,pb_decode_varint32,_Bool,"pb_istream_t*, uint32_t*"
Function,-,pb_default_field_callback,_Bool,"pb_istream_t*, pb_ostream_t*, const pb_field_t*"
Function,-,pb_encode,_Bool,"pb_ostream_t*, const pb_msgdesc_t*, const void*"
Function,-,pb_encode_ex,_Bool,"pb_ostream_t*, const pb_msgdesc_t*, const void*, unsigned int"
Function,-,pb_encode_fixed32,_Bool,"pb_ostream_t*, const void*"
Function,-,pb_encode_fixed64,_Bool,"pb_ostream_t*, const void*"
Function,-,pb_encode_string,_Bool,"pb_ostream_t*, const pb_byte_t*, size_t"
Function,-,pb_encode_submessage,_Bool,"pb_ostream_t*, const pb_msgdesc_t*, const void*"
Function,-,pb_encode_svarint,_Bool,"pb_ostream_t*, int64_t"
Function,-,pb_encode_tag,_Bool,"pb_ostream_t*, pb_wire_type_t, uint32_t"
Function,-,pb_encode_tag_for_field,_Bool,"pb_ostream_t*, const pb_field_iter_t*"
Function,-,pb_encode_varint,_Bool,"pb_ostream_t*, uint64_t"
Function,-,pb_get_encoded_size,_Bool,"size_t*, const pb_msgdesc_t*, const void*"
Function,-,pb_istream_from_buffer,pb_istream_t,"const pb_byte_t*, size_t"
Function,-,pb_make_string_substream,_Bool,"pb_istream_t*, pb_istream_t*"
Function,-,pb_ostream_from_buffer,pb_ostream_t,"pb_byte_t*, size_t"
Function,-,pb_read,_Bool,"pb_istream_t*, pb_byte_t*, size_t"
Function,-,pb_release,void,"const pb_msgdesc_t*, void*"
Function,-,pb_skip_field,_Bool,"pb_istream_t*, pb_wire_type_t"
Function,-,pb_write,_Bool,"pb_ostream_t*, const pb_byte_t*, size_t"
Function,-,pclose,int,FILE*
Function,-,perror,void,const char*
Function,-,plugin_manager_alloc,PluginManager*,"const char*, uint32_t, const ElfApiInterface*"
Function,-,plugin_manager_free,void,PluginManager*
Function,-,plugin_manager_get,const FlipperAppPluginDescriptor*,"PluginManager*, uint32_t"
Function,-,plugin_manager_get_count,uint32_t,PluginManager*
Function,-,plugin_manager_get_ep,const void*,"PluginManager*, uint32_t"
Function,-,plugin_manager_load_all,PluginManagerError,"PluginManager*, const char*"
Function,-,plugin_manager_load_single,PluginManagerError,"PluginManager*, const char*"
Function,-,popen,FILE*,"const char*, const char*"
Function,-,popup_alloc,Popup*,
Function,-,popup_disable_timeout,void,Popup*
Function,-,popup_enable_timeout,void,Popup*
Function,-,popup_free,void,Popup*
Function,-,popup_get_view,View*,Popup*
Function,-,popup_reset,void,Popup*
Function,-,popup_set_callback,void,"Popup*, PopupCallback"
Function,-,popup_set_context,void,"Popup*, void*"
Function,-,popup_set_header,void,"Popup*, const char*, uint8_t, uint8_t, Align, Align"
Function,-,popup_set_icon,void,"Popup*, uint8_t, uint8_t, const Icon*"
Function,-,popup_set_text,void,"Popup*, const char*, uint8_t, uint8_t, Align, Align"
Function,-,popup_set_timeout,void,"Popup*, uint32_t"
Function,-,posix_memalign,int,"void**, size_t, size_t"
Function,-,pow,double,"double, double"
Function,-,pow10,double,double
Function,-,pow10f,float,float
Function,-,powf,float,"float, float"
Function,-,powl,long double,"long double, long double"
Function,-,pretty_format_bytes_hex_canonical,void,"FuriString*, size_t, const char*, const uint8_t*, size_t"
Function,-,printf,int,"const char*, ..."
Function,-,protocol_dict_alloc,ProtocolDict*,"const ProtocolBase**, size_t"
Function,-,protocol_dict_decoders_feed,ProtocolId,"ProtocolDict*, _Bool, uint32_t"
Function,-,protocol_dict_decoders_feed_by_feature,ProtocolId,"ProtocolDict*, uint32_t, _Bool, uint32_t"
Function,-,protocol_dict_decoders_feed_by_id,ProtocolId,"ProtocolDict*, size_t, _Bool, uint32_t"
Function,-,protocol_dict_decoders_start,void,ProtocolDict*
Function,-,protocol_dict_encoder_start,_Bool,"ProtocolDict*, size_t"
Function,-,protocol_dict_encoder_yield,LevelDuration,"ProtocolDict*, size_t"
Function,-,protocol_dict_free,void,ProtocolDict*
Function,-,protocol_dict_get_data,void,"ProtocolDict*, size_t, uint8_t*, size_t"
Function,-,protocol_dict_get_data_size,size_t,"ProtocolDict*, size_t"
Function,-,protocol_dict_get_features,uint32_t,"ProtocolDict*, size_t"
Function,-,protocol_dict_get_manufacturer,const char*,"ProtocolDict*, size_t"
Function,-,protocol_dict_get_max_data_size,size_t,ProtocolDict*
Function,-,protocol_dict_get_name,const char*,"ProtocolDict*, size_t"
Function,-,protocol_dict_get_protocol_by_name,ProtocolId,"ProtocolDict*, const char*"
Function,-,protocol_dict_get_validate_count,uint32_t,"ProtocolDict*, size_t"
Function,-,protocol_dict_get_write_data,_Bool,"ProtocolDict*, size_t, void*"
Function,-,protocol_dict_render_brief_data,void,"ProtocolDict*, FuriString*, size_t"
Function,-,protocol_dict_render_data,void,"ProtocolDict*, FuriString*, size_t"
Function,-,protocol_dict_render_uid,void,"ProtocolDict*, FuriString*, size_t"
Function,-,protocol_dict_set_data,void,"ProtocolDict*, size_t, const uint8_t*, size_t"
Function,-,pulse_glue_alloc,PulseGlue*,
Function,-,pulse_glue_free,void,PulseGlue*
Function,-,pulse_glue_pop,void,"PulseGlue*, uint32_t*, uint32_t*"
Function,-,pulse_glue_push,_Bool,"PulseGlue*, _Bool, uint32_t"
Function,-,pulse_glue_reset,void,PulseGlue*
Function,-,putc,int,"int, FILE*"
Function,-,putc_unlocked,int,"int, FILE*"
Function,-,putchar,int,int
Function,-,putchar_unlocked,int,int
Function,-,putenv,int,char*
Function,-,puts,int,const char*
Function,-,putw,int,"int, FILE*"
Function,-,qsort,void,"void*, size_t, size_t, __compar_fn_t"
Function,-,qsort_r,void,"void*, size_t, size_t, int (*)(const void*, const void*, void*), void*"
Function,-,quick_exit,void,int
Function,-,rand,int,
Function,-,rand_r,int,unsigned*
Function,-,random,long,
Function,-,rawmemchr,void*,"const void*, int"
Function,-,realloc,void*,"void*, size_t"
Function,-,reallocarray,void*,"void*, size_t, size_t"
Function,-,reallocf,void*,"void*, size_t"
Function,-,realpath,char*,"const char*, char*"
Function,-,remainder,double,"double, double"
Function,-,remainderf,float,"float, float"
Function,-,remainderl,long double,"long double, long double"
Function,-,remove,int,const char*
Function,-,remquo,double,"double, double, int*"
Function,-,remquof,float,"float, float, int*"
Function,-,remquol,long double,"long double, long double, int*"
Function,-,rename,int,"const char*, const char*"
Function,-,renameat,int,"int, const char*, int, const char*"
Function,-,rewind,void,FILE*
Function,-,rindex,char*,"const char*, int"
Function,-,rint,double,double
Function,-,rintf,float,float
Function,-,rintl,long double,long double
Function,-,round,double,double
Function,-,roundf,float,float
Function,-,roundl,long double,long double
Function,-,rpmatch,int,const char*
Function,-,saved_struct_get_metadata,_Bool,"const char*, uint8_t*, uint8_t*, size_t*"
Function,-,saved_struct_load,_Bool,"const char*, void*, size_t, uint8_t, uint8_t"
Function,-,saved_struct_save,_Bool,"const char*, const void*, size_t, uint8_t, uint8_t"
Function,-,scalbln,double,"double, long int"
Function,-,scalblnf,float,"float, long int"
Function,-,scalblnl,long double,"long double, long"
Function,-,scalbn,double,"double, int"
Function,-,scalbnf,float,"float, int"
Function,-,scalbnl,long double,"long double, int"
Function,-,scanf,int,"const char*, ..."
Function,-,scene_manager_alloc,SceneManager*,"const SceneManagerHandlers*, void*"
Function,-,scene_manager_free,void,SceneManager*
Function,-,scene_manager_get_scene_state,uint32_t,"const SceneManager*, uint32_t"
Function,-,scene_manager_handle_back_event,_Bool,SceneManager*
Function,-,scene_manager_handle_custom_event,_Bool,"SceneManager*, uint32_t"
Function,-,scene_manager_handle_tick_event,void,SceneManager*
Function,-,scene_manager_has_previous_scene,_Bool,"const SceneManager*, uint32_t"
Function,-,scene_manager_next_scene,void,"SceneManager*, uint32_t"
Function,-,scene_manager_previous_scene,_Bool,SceneManager*
Function,-,scene_manager_search_and_switch_to_another_scene,_Bool,"SceneManager*, uint32_t"
Function,-,scene_manager_search_and_switch_to_previous_scene,_Bool,"SceneManager*, uint32_t"
Function,-,scene_manager_search_and_switch_to_previous_scene_one_of,_Bool,"SceneManager*, const uint32_t*, size_t"
Function,-,scene_manager_set_scene_state,void,"SceneManager*, uint32_t, uint32_t"
Function,-,scene_manager_stop,void,SceneManager*
Function,-,sd_api_get_fs_type_text,const char*,SDFsType
Function,-,secure_getenv,char*,const char*
Function,-,seed48,unsigned short*,unsigned short[3]
Function,-,setbuf,void,"FILE*, char*"
Function,-,setbuffer,void,"FILE*, char*, int"
Function,-,setenv,int,"const char*, const char*, int"
Function,-,setkey,void,const char*
Function,-,setlinebuf,int,FILE*
Function,-,setstate,char*,char*
Function,-,setvbuf,int,"FILE*, char*, int, size_t"
Function,-,simple_array_alloc,SimpleArray*,const SimpleArrayConfig*
Function,-,simple_array_cget,const SimpleArrayElement*,"const SimpleArray*, uint32_t"
Function,-,simple_array_cget_data,const SimpleArrayData*,const SimpleArray*
Function,-,simple_array_copy,void,"SimpleArray*, const SimpleArray*"
Function,-,simple_array_free,void,SimpleArray*
Function,-,simple_array_get,SimpleArrayElement*,"SimpleArray*, uint32_t"
Function,-,simple_array_get_count,uint32_t,const SimpleArray*
Function,-,simple_array_get_data,SimpleArrayData*,SimpleArray*
Function,-,simple_array_init,void,"SimpleArray*, uint32_t"
Function,-,simple_array_is_equal,_Bool,"const SimpleArray*, const SimpleArray*"
Function,-,simple_array_reset,void,SimpleArray*
Function,-,sin,double,double
Function,-,sincos,void,"double, double*, double*"
Function,-,sincosf,void,"float, float*, float*"
Function,-,sinf,float,float
Function,-,sinh,double,double
Function,-,sinhf,float,float
Function,-,sinhl,long double,long double
Function,-,sinl,long double,long double
Function,-,siprintf,int,"char*, const char*, ..."
Function,-,siscanf,int,"const char*, const char*, ..."
Function,-,sniprintf,int,"char*, size_t, const char*, ..."
Function,-,snprintf,int,"char*, size_t, const char*, ..."
Function,-,sprintf,int,"char*, const char*, ..."
Function,-,sqrt,double,double
Function,-,sqrtf,float,float
Function,-,sqrtl,long double,long double
Function,-,srand,void,unsigned
Function,-,srand48,void,long
Function,-,srandom,void,unsigned
Function,-,sscanf,int,"const char*, const char*, ..."
Function,-,storage_common_copy,FS_Error,"Storage*, const char*, const char*"
Function,-,storage_common_equivalent_path,_Bool,"Storage*, const char*, const char*, _Bool"
Function,-,storage_common_exists,_Bool,"Storage*, const char*"
Function,-,storage_common_fs_info,FS_Error,"Storage*, const char*, uint64_t*, uint64_t*"
Function,-,storage_common_merge,FS_Error,"Storage*, const char*, const char*"
Function,-,storage_common_migrate,FS_Error,"Storage*, const char*, const char*"
Function,-,storage_common_mkdir,FS_Error,"Storage*, const char*"
Function,-,storage_common_remove,FS_Error,"Storage*, const char*"
Function,-,storage_common_rename,FS_Error,"Storage*, const char*, const char*"
Function,-,storage_common_resolve_path_and_ensure_app_directory,void,"Storage*, FuriString*"
Function,-,storage_common_stat,FS_Error,"Storage*, const char*, FileInfo*"
Function,-,storage_common_timestamp,FS_Error,"Storage*, const char*, uint32_t*"
Function,-,storage_dir_close,_Bool,File*
Function,-,storage_dir_exists,_Bool,"Storage*, const char*"
Function,-,storage_dir_open,_Bool,"File*, const char*"
Function,-,storage_dir_read,_Bool,"File*, FileInfo*, char*, uint16_t"
Function,-,storage_dir_rewind,_Bool,File*
Function,-,storage_error_get_desc,const char*,FS_Error
Function,-,storage_file_alloc,File*,Storage*
Function,-,storage_file_close,_Bool,File*
Function,-,storage_file_copy_to_file,_Bool,"File*, File*, size_t"
Function,-,storage_file_eof,_Bool,File*
Function,-,storage_file_exists,_Bool,"Storage*, const char*"
Function,-,storage_file_free,void,File*
Function,-,storage_file_get_error,FS_Error,File*
Function,-,storage_file_get_error_desc,const char*,File*
Function,-,storage_file_get_internal_error,int32_t,File*
Function,-,storage_file_is_dir,_Bool,File*
Function,-,storage_file_is_open,_Bool,File*
Function,-,storage_file_open,_Bool,"File*, const char*, FS_AccessMode, FS_OpenMode"
Function,-,storage_file_read,size_t,"File*, void*, size_t"
Function,-,storage_file_seek,_Bool,"File*, uint32_t, _Bool"
Function,-,storage_file_size,uint64_t,File*
Function,-,storage_file_sync,_Bool,File*
Function,-,storage_file_tell,uint64_t,File*
Function,-,storage_file_truncate,_Bool,File*
Function,-,storage_file_write,size_t,"File*, const void*, size_t"
Function,-,storage_get_next_filename,void,"Storage*, const char*, const char*, const char*, FuriString*, uint8_t"
Function,-,storage_get_pubsub,FuriPubSub*,Storage*
Function,-,storage_int_backup,FS_Error,"Storage*, const char*"
Function,-,storage_int_restore,FS_Error,"Storage*, const char*, StorageNameConverter"
Function,-,storage_sd_format,FS_Error,Storage*
Function,-,storage_sd_info,FS_Error,"Storage*, SDInfo*"
Function,-,storage_sd_mount,FS_Error,Storage*
Function,-,storage_sd_status,FS_Error,Storage*
Function,-,storage_sd_unmount,FS_Error,Storage*
Function,-,storage_simply_mkdir,_Bool,"Storage*, const char*"
Function,-,storage_simply_remove,_Bool,"Storage*, const char*"
Function,-,storage_simply_remove_recursive,_Bool,"Storage*, const char*"
Function,-,stpcpy,char*,"char*, const char*"
Function,-,stpncpy,char*,"char*, const char*, size_t"
Function,-,strcasecmp,int,"const char*, const char*"
Function,-,strcasecmp_l,int,"const char*, const char*, locale_t"
Function,-,strcasestr,char*,"const char*, const char*"
Function,-,strcat,char*,"char*, const char*"
Function,-,strchr,char*,"const char*, int"
Function,-,strchrnul,char*,"const char*, int"
Function,-,strcmp,int,"const char*, const char*"
Function,-,strcoll,int,"const char*, const char*"
Function,-,strcoll_l,int,"const char*, const char*, locale_t"
Function,-,strcpy,char*,"char*, const char*"
Function,-,strcspn,size_t,"const char*, const char*"
Function,-,strdup,char*,const char*
Function,-,stream_clean,void,Stream*
Function,-,stream_copy,size_t,"Stream*, Stream*, size_t"
Function,-,stream_copy_full,size_t,"Stream*, Stream*"
Function,-,stream_delete,_Bool,"Stream*, size_t"
Function,-,stream_delete_and_insert,_Bool,"Stream*, size_t, StreamWriteCB, const void*"
Function,-,stream_delete_and_insert_char,_Bool,"Stream*, size_t, char"
Function,-,stream_delete_and_insert_cstring,_Bool,"Stream*, size_t, const char*"
Function,-,stream_delete_and_insert_format,_Bool,"Stream*, size_t, const char*, ..."
Function,-,stream_delete_and_insert_string,_Bool,"Stream*, size_t, FuriString*"
Function,-,stream_delete_and_insert_vaformat,_Bool,"Stream*, size_t, const char*, va_list"
Function,-,stream_dump_data,void,Stream*
Function,-,stream_eof,_Bool,Stream*
Function,-,stream_free,void,Stream*
Function,-,stream_insert,_Bool,"Stream*, const uint8_t*, size_t"
Function,-,stream_insert_char,_Bool,"Stream*, char"
Function,-,stream_insert_cstring,_Bool,"Stream*, const char*"
Function,-,stream_insert_format,_Bool,"Stream*, const char*, ..."
Function,-,stream_insert_string,_Bool,"Stream*, FuriString*"
Function,-,stream_insert_vaformat,_Bool,"Stream*, const char*, va_list"
Function,-,stream_load_from_file,size_t,"Stream*, Storage*, const char*"
Function,-,stream_read,size_t,"Stream*, uint8_t*, size_t"
Function,-,stream_read_line,_Bool,"Stream*, FuriString*"
Function,-,stream_rewind,_Bool,Stream*
Function,-,stream_save_to_file,size_t,"Stream*, Storage*, const char*, FS_OpenMode"
Function,-,stream_seek,_Bool,"Stream*, int32_t, StreamOffset"
Function,-,stream_seek_to_char,_Bool,"Stream*, char, StreamDirection"
Function,-,stream_size,size_t,Stream*
